id,name,type,attribute,level,atk,def,img_url
3064425,Superheavy Samurai Soulbang Cannon,Machine,EARTH,3.0,1000.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/3064425.jpg
3064783,Shining Umbral Horror,Fiend,LIGHT,4.0,0.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/3064783.jpg
3070049,Snow Dragon,Dragon,WATER,4.0,1400.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/3070049.jpg
3072077,Return Zombie,Zombie,DARK,4.0,1000.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/3072077.jpg
3072808,Blackwing - Hillen the Tengu-wind,Winged Beast,DARK,5.0,0.0,2300.0,https://images.ygoprodeck.com/images/cards_cropped/3072808.jpg
3078380,Timaeus the United Dragon,Dragon,LIGHT,8.0,2800.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/3078380.jpg
3078576,Yata-Garasu,Fiend,WIND,2.0,200.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/3078576.jpg
3084730,Bio-Insect Armor,Insect,EARTH,5.0,1500.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/3084730.jpg
3096468,Tatsunecro,Zombie,DARK,3.0,500.0,1700.0,https://images.ygoprodeck.com/images/cards_cropped/3096468.jpg
3111207,Lappis Dragon,Sea Serpent,WATER,5.0,0.0,2600.0,https://images.ygoprodeck.com/images/cards_cropped/3111207.jpg
3117804,Superheavy Samurai Big Benkei,Machine,EARTH,8.0,1000.0,3500.0,https://images.ygoprodeck.com/images/cards_cropped/3117804.jpg
3121655,Junk Dragonlet,Machine,EARTH,5.0,2100.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/3121655.jpg
3134241,Flying Kamakiri #2,Insect,WIND,4.0,1500.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/3134241.jpg
3137279,"Ixeep, Omen of the Ghoti",Fish,WATER,4.0,1500.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/3137279.jpg
3167573,Puppet King,Warrior,EARTH,7.0,2800.0,2600.0,https://images.ygoprodeck.com/images/cards_cropped/3167573.jpg
3170832,Takuhee,Winged Beast,WIND,4.0,1450.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/3170832.jpg
3204467,Worm Solid,Reptile,LIGHT,4.0,1000.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/3204467.jpg
3233859,Psychic Wheeleder,Psychic,EARTH,3.0,600.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/3233859.jpg
3248469,Wannabee!,Insect,LIGHT,2.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/3248469.jpg
3283679,Evoltile Lagosucho,Reptile,FIRE,3.0,1200.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/3283679.jpg
3289027,"Parl, Hermit of Dark World",Fiend,DARK,1.0,300.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/3289027.jpg
3300267,Hieratic Dragon of Su,Dragon,LIGHT,6.0,2200.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/3300267.jpg
3355732,Icejade Kosmochlor,Aqua,WATER,10.0,1500.0,3000.0,https://images.ygoprodeck.com/images/cards_cropped/3355732.jpg
3361010,Kitsuni Kitsunebi,Warrior,FIRE,3.0,200.0,1900.0,https://images.ygoprodeck.com/images/cards_cropped/3361010.jpg
3370104,Cyber Phoenix,Machine,FIRE,4.0,1200.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/3370104.jpg
3376703,Arcana Force V - The Hierophant,Fairy,LIGHT,4.0,1500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/3376703.jpg
3381441,Gravekeeper's Priestess,Spellcaster,DARK,3.0,1000.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/3381441.jpg
3395226,Mozarta the Melodious Maestra,Fairy,LIGHT,8.0,2600.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/3395226.jpg
3405259,C-Crush Wyvern,Machine,LIGHT,4.0,1200.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/3405259.jpg
3422200,Crystron Sulfefnir,Machine,WATER,5.0,2000.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/3422200.jpg
3428069,"Buster Blader, the Destruction Swordmaster",Warrior,EARTH,7.0,2600.0,2300.0,https://images.ygoprodeck.com/images/cards_cropped/3428069.jpg
3431737,Assault Beast,Beast-Warrior,EARTH,4.0,1900.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/3431737.jpg
3434362,Rustin Mammoth,Machine,EARTH,5.0,2100.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/3434362.jpg
3493978,Don Turtle,Reptile,WATER,3.0,1100.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/3493978.jpg
3510565,Stealth Bird,Winged Beast,DARK,3.0,700.0,1700.0,https://images.ygoprodeck.com/images/cards_cropped/3510565.jpg
3534077,Coach Soldier Wolfbark,Beast-Warrior,FIRE,4.0,1600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/3534077.jpg
3536537,Evilswarm Zahak,Dragon,DARK,4.0,1850.0,850.0,https://images.ygoprodeck.com/images/cards_cropped/3536537.jpg
3549275,Dice Jar,Rock,LIGHT,3.0,200.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/3549275.jpg
3557275,White Duston,Fiend,LIGHT,1.0,0.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/3557275.jpg
3560069,Latency,Cyberse,LIGHT,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/3560069.jpg
3573512,Swordsman of Landstar,Warrior,EARTH,3.0,500.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/3573512.jpg
3580032,Merlin,Spellcaster,DARK,3.0,1400.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/3580032.jpg
3598351,Evil HERO Toxic Bubble,Fiend,WATER,4.0,800.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/3598351.jpg
3603242,Shreddder,Machine,EARTH,4.0,1600.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/3603242.jpg
3606209,One Who Hunts Souls,Beast-Warrior,EARTH,4.0,1100.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/3606209.jpg
3606728,Gagaga Girl,Spellcaster,DARK,3.0,1000.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/3606728.jpg
3611830,"Endymion, the Mighty Master of Magic",Spellcaster,DARK,7.0,2800.0,1700.0,https://images.ygoprodeck.com/images/cards_cropped/3611830.jpg
3627449,Skull Guardian,Warrior,LIGHT,7.0,2050.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/3627449.jpg
3629090,Cyber Angel Idaten,Fairy,LIGHT,6.0,1600.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/3629090.jpg
3635138,Emissaries from Darkness,Fiend,DARK,7.0,2700.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/3635138.jpg
3643300,The Legendary Fisherman,Warrior,WATER,5.0,1850.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/3643300.jpg
3648368,Ally of Justice Searcher,Machine,DARK,3.0,1400.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/3648368.jpg
3657444,Cyber Valley,Machine,LIGHT,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/3657444.jpg
3715284,Meklord Army Deployer Obbligato,Machine,LIGHT,4.0,1200.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/3715284.jpg
3717252,Shaddoll Beast,Spellcaster,DARK,5.0,2200.0,1700.0,https://images.ygoprodeck.com/images/cards_cropped/3717252.jpg
3723262,Wizard @Ignister,Cyberse,DARK,4.0,1800.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/3723262.jpg
3732747,Water Element,Aqua,WATER,3.0,900.0,700.0,https://images.ygoprodeck.com/images/cards_cropped/3732747.jpg
3739500,Ruler of the End of the World,Fiend,DARK,10.0,3000.0,2900.0,https://images.ygoprodeck.com/images/cards_cropped/3739500.jpg
3752422,Performapal Lebellman,Fairy,LIGHT,6.0,100.0,2600.0,https://images.ygoprodeck.com/images/cards_cropped/3752422.jpg
3773196,D.D. Scout Plane,Machine,DARK,2.0,800.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/3773196.jpg
3775068,Indiora Doom Volt the Cubic Emperor,Fairy,LIGHT,4.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/3775068.jpg
3784434,Rampaging Rhynos,Beast-Warrior,EARTH,3.0,1500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/3784434.jpg
3797883,Slot Machine,Machine,DARK,7.0,2000.0,2300.0,https://images.ygoprodeck.com/images/cards_cropped/3797883.jpg
3806388,Core of Chaos,Thunder,LIGHT,2.0,0.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/3806388.jpg
3810071,Monk Fighter,Rock,EARTH,3.0,1300.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/3810071.jpg
3825890,Gravekeeper's Visionary,Spellcaster,DARK,8.0,2000.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/3825890.jpg
3837261,Dragonic Warrior,Dragon,FIRE,4.0,1500.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/3837261.jpg
3841833,Fluffal Bear,Fairy,EARTH,3.0,1200.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/3841833.jpg
3846170,"Karakuri Soldier mdl 236 ""Nisamu""",Machine,EARTH,4.0,1400.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/3846170.jpg
3859859,Performapal Sky Magician Girl,Spellcaster,WIND,5.0,2000.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/3859859.jpg
3900605,Absorbing Jar,Rock,EARTH,3.0,600.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/3900605.jpg
3909436,Vendread Battlelord,Zombie,DARK,7.0,2700.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/3909436.jpg
3912064,The Tripper Mercury,Aqua,WATER,8.0,2000.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/3912064.jpg
3918345,Magical Reflect Slime,Aqua,WATER,3.0,700.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/3918345.jpg
3954901,Felgrand Dragon,Dragon,LIGHT,8.0,2800.0,2800.0,https://images.ygoprodeck.com/images/cards_cropped/3954901.jpg
3985011,Lucky Trinket,Spellcaster,LIGHT,2.0,600.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/3985011.jpg
4022819,Hieratic Dragon of Eset,Dragon,LIGHT,5.0,1900.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/4022819.jpg
4035199,Shapesnatch,Machine,DARK,5.0,1200.0,1700.0,https://images.ygoprodeck.com/images/cards_cropped/4035199.jpg
4041838,Ninja Grandmaster Sasuke,Warrior,LIGHT,4.0,1800.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/4041838.jpg
4042268,Island Turtle,Aqua,WATER,4.0,1100.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/4042268.jpg
4055337,Orcust Knightmare,Machine,DARK,7.0,100.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/4055337.jpg
4058065,Evilswarm Salamandra,Dinosaur,DARK,4.0,1850.0,950.0,https://images.ygoprodeck.com/images/cards_cropped/4058065.jpg
4068622,Blackwing - Aurora the Northern Lights,Winged Beast,LIGHT,10.0,-1.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/4068622.jpg
4081665,Performage Stilts Launcher,Spellcaster,EARTH,6.0,2200.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/4081665.jpg
4130270,G.B. Hunter,Warrior,EARTH,4.0,1200.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/4130270.jpg
4141820,Djinn Prognosticator of Rituals,Fiend,DARK,3.0,400.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/4141820.jpg
4145852,Zoodiac Ramram,Beast-Warrior,EARTH,4.0,400.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/4145852.jpg
4145915,Gimmick Puppet Fiendish Knight,Machine,DARK,4.0,1800.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/4145915.jpg
4148264,"Shiny Black ""C"" Squadder",Insect,EARTH,4.0,2000.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/4148264.jpg
4162088,Cyber Laser Dragon,Machine,LIGHT,7.0,2400.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/4162088.jpg
4179849,Queen of Autumn Leaves,Plant,EARTH,5.0,1800.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/4179849.jpg
4192696,"Eco, Mystical Spirit of the Forest",Plant,EARTH,4.0,1700.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/4192696.jpg
4215180,Lollipo☆Yummy,Beast,LIGHT,1.0,600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/4215180.jpg
4239451,Performapal Turn Toad,Aqua,WATER,2.0,0.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/4239451.jpg
4252828,Mermaid Archer,Sea Serpent,WATER,3.0,1200.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/4252828.jpg
4253484,Gladiator Beast Hoplomus,Rock,EARTH,4.0,700.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/4253484.jpg
4266839,Kiseitai,Fiend,DARK,2.0,300.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/4266839.jpg
4271596,King of the Ashened City,Pyro,DARK,8.0,1400.0,2700.0,https://images.ygoprodeck.com/images/cards_cropped/4271596.jpg
4334811,Scrap Recycler,Machine,EARTH,3.0,900.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/4334811.jpg
4335427,"Sophia, Goddess of Rebirth",Fairy,DARK,11.0,3600.0,3400.0,https://images.ygoprodeck.com/images/cards_cropped/4335427.jpg
4335645,Newdoria,Fiend,DARK,4.0,1200.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/4335645.jpg
4367330,Zoodiac Bunnyblast,Beast-Warrior,EARTH,4.0,800.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/4367330.jpg
4376658,Familiar-Possessed - Hiita,Spellcaster,FIRE,4.0,1850.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/4376658.jpg
4388680,Revendread Slayer,Zombie,DARK,6.0,2400.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/4388680.jpg
4392470,Leo Wizard,Spellcaster,EARTH,5.0,1350.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/4392470.jpg
4404099,The Dragon Dwelling in the Deep,Sea Serpent,WATER,4.0,1700.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/4404099.jpg
4417407,Mecha Phantom Beast Blackfalcon,Machine,WIND,4.0,1200.0,1700.0,https://images.ygoprodeck.com/images/cards_cropped/4417407.jpg
4472318,Bayerock Dragon,Dinosaur,EARTH,6.0,2300.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/4472318.jpg
4474060,SPYRAL GEAR - Drone,Machine,WIND,1.0,100.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/4474060.jpg
4483598,Full Active Duplex,Cyberse,WIND,9.0,2800.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/4483598.jpg
4538826,"Chaos Emperor, the Dragon of Armageddon",Dragon,DARK,8.0,3000.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/4538826.jpg
4545683,Meklord Emperor Granel,Machine,EARTH,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/4545683.jpg
4549095,Battlin' Boxer Counterpunch,Warrior,FIRE,3.0,0.0,1100.0,https://images.ygoprodeck.com/images/cards_cropped/4549095.jpg
4550066,Rebuildeer,Cyberse,WIND,4.0,1800.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/4550066.jpg
4611269,Lion Alligator,Reptile,WATER,4.0,1900.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/4611269.jpg
4632019,Yamatako Orochi,Sea Serpent,WATER,1.0,0.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/4632019.jpg
4647954,ZS - Ascended Sage,Warrior,LIGHT,4.0,900.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/4647954.jpg
4694209,Card Guard,Fiend,DARK,4.0,1600.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/4694209.jpg
4722253,Lightray Gearfried,Warrior,LIGHT,8.0,2800.0,2200.0,https://images.ygoprodeck.com/images/cards_cropped/4722253.jpg
4732017,Molten Zombie,Pyro,FIRE,4.0,1600.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/4732017.jpg
4754691,Amphibious Bugroth MK-11,Machine,WATER,5.0,1850.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/4754691.jpg
4756629,Evilswarm Kerykeion,Spellcaster,DARK,4.0,1600.0,1550.0,https://images.ygoprodeck.com/images/cards_cropped/4756629.jpg
4779091,Yubel - Terror Incarnate,Fiend,DARK,11.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/4779091.jpg
4786063,Superheavy Samurai Soulfire Suit,Machine,FIRE,2.0,800.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/4786063.jpg
4807253,Performage Flame Eater,Spellcaster,FIRE,4.0,1200.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/4807253.jpg
4810828,"Sauravis, the Ancient and Ascended",Dragon,LIGHT,7.0,2600.0,2800.0,https://images.ygoprodeck.com/images/cards_cropped/4810828.jpg
4836680,Performapal Odd-Eyes Seer,Spellcaster,DARK,6.0,100.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/4836680.jpg
4837861,Meklord Astro Dragon Triskelion,Machine,DARK,10.0,3000.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/4837861.jpg
4848423,Muscle Medic,Warrior,WATER,4.0,2200.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/4848423.jpg
4849037,Performance of Sword,Warrior,EARTH,6.0,1950.0,1850.0,https://images.ygoprodeck.com/images/cards_cropped/4849037.jpg
4881365,Alligator's Dragon Knight,Dragon,WIND,5.0,1700.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/4881365.jpg
4896788,Spirit of the Pot of Greed,Fairy,LIGHT,1.0,100.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/4896788.jpg
4904812,Genex Undine,Aqua,WATER,3.0,1200.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/4904812.jpg
4906301,Necro Gardna,Warrior,DARK,3.0,600.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/4906301.jpg
4918855,Vampire Voivode,Zombie,DARK,8.0,2800.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/4918855.jpg
4920010,Souls of the Forgotten,Fiend,DARK,2.0,900.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/4920010.jpg
4928565,Tearlaments Kashtira,Psychic,WATER,7.0,2300.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/4928565.jpg
4929256,Mobius the Frost Monarch,Aqua,WATER,6.0,2400.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/4929256.jpg
4931562,Mountain Warrior,Beast-Warrior,EARTH,3.0,600.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/4931562.jpg
4939890,Shaddoll Hedgehog,Spellcaster,DARK,3.0,800.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/4939890.jpg
4941482,Informer Spider,Insect,EARTH,4.0,500.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/4941482.jpg
4991081,Harpie's Pet Dragon - Fearsome Fire Blast,Dragon,WIND,7.0,2000.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/4991081.jpg
4998619,Buster Gundil the Cubic Behemoth,Beast,LIGHT,4.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/4998619.jpg
5008836,"Exodia, the Legendary Defender",Spellcaster,DARK,10.0,-1.0,-1.0,https://images.ygoprodeck.com/images/cards_cropped/5008836.jpg
5010422,Prediction Princess Astromorrigan,Fairy,DARK,3.0,1300.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/5010422.jpg
5053103,Battle Ox,Beast-Warrior,EARTH,4.0,1700.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/5053103.jpg
5067884,Dinomist Spinos,Machine,WATER,5.0,2500.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/5067884.jpg
5068132,Dream Cicada,Insect,WIND,3.0,300.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/5068132.jpg
5087128,Shelrokket Dragon,Dragon,DARK,2.0,1100.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/5087128.jpg
5121528,B.E.S. Derringer Core,Machine,LIGHT,10.0,1900.0,3000.0,https://images.ygoprodeck.com/images/cards_cropped/5121528.jpg
5126490,Neos Wiseman,Spellcaster,LIGHT,10.0,3000.0,3000.0,https://images.ygoprodeck.com/images/cards_cropped/5126490.jpg
5130393,Millennium Seeker,Spellcaster,DARK,4.0,1000.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/5130393.jpg
5141117,The Abyss Dragon Swordsoul,Wyrm,FIRE,8.0,3000.0,2900.0,https://images.ygoprodeck.com/images/cards_cropped/5141117.jpg
5177985,Shiranui Swordmaster,Zombie,FIRE,2.0,600.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/5177985.jpg
5182107,Superheavy Samurai Security,Machine,EARTH,4.0,500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/5182107.jpg
5186893,Red-Eyes Zombie Dragon,Zombie,DARK,7.0,2400.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/5186893.jpg
5205146,Infinitrack Road Roller,Machine,EARTH,5.0,2100.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/5205146.jpg
5206415,Thunder Dragonlord,Thunder,LIGHT,9.0,3000.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/5206415.jpg
5220687,Super-Nimble Mega Hamster,Beast,EARTH,4.0,1100.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/5220687.jpg
5230799,Magical Musketeer Kidbrave,Fiend,LIGHT,3.0,1600.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/5230799.jpg
5237827,Vylon Ohm,Fairy,LIGHT,4.0,1500.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/5237827.jpg
5244497,Cameraclops,Warrior,LIGHT,4.0,1400.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/5244497.jpg
5257687,Jowls of Dark Demise,Fiend,WATER,2.0,200.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/5257687.jpg
5259518,Predaplant Heliamphorhynchus,Plant,DARK,8.0,1200.0,2400.0,https://images.ygoprodeck.com/images/cards_cropped/5259518.jpg
5265750,Skull Mariner,Warrior,WATER,4.0,1600.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/5265750.jpg
5267507,Earthbound Immortal Red Nova,Fiend,DARK,12.0,3500.0,3000.0,https://images.ygoprodeck.com/images/cards_cropped/5267507.jpg
5284653,Evilswarm Obliviwisp,Pyro,DARK,4.0,450.0,2050.0,https://images.ygoprodeck.com/images/cards_cropped/5284653.jpg
5285665,Elemental HERO Neo Bubbleman,Warrior,WATER,4.0,800.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/5285665.jpg
5291803,Chronomaly Tula Guardian,Rock,EARTH,5.0,1800.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/5291803.jpg
